Date ,Tarbela,Kabul,Kalabagh,Chashma,Taunsa,Panjnad,Guddu,Sukkur,Kotri
2005/06/23,243300,117200,2702,246386,208512,15212,0,0,8822
2005/06/24,264200,11800,2591,246386,219416,15212,0,0,7628
2005/06/25,289800,124700,265,246386,222439,13350,0,0,6435
2005/06/26,312300,135200,2761168,243703,216635,15612,0,0,5241
2005/06/27,332000,140000,259626,263097,216635,15762,0,0,4048
2005/06/28,349700,146700,281623,264567,226165,16116,0,0,2854
2005/06/29,361600,152400,2655267,245609,232374,16719,0,0,1661
2005/06/30,368100,153300,317483,280494,236549,21943,0,0,0
2005/07/01,376200,157100,313143,328247,247612,25311,181454,118172,31560
2005/07/02,375900,168600,447351,351917,273138,27975,196530,126725,32010
2005/07/03,352300,167500,514126,441177,302064,30851,202836,128001,33540
2005/07/04,330500,166800,112316,516600,385117,31201,219553,142020,36005
2005/07/05,286400,156700,101962,473302,449383,34707,242865,153595,38642
2005/07/06,206000,134400,69117,425329,513208,42410,275171,197303,41853
2005/07/07,206100,126400,317483,48899,483290,47774,356140,208586,53915
2005/07/08,198100,115300,76168,328368,463274,52711,443660,227215,74331
2005/07/09,220000,113300,20258,374535,372391,57069,522669,301778,87055
2005/07/10,239000,119400,281171,289821,300385,49843,545923,381528,103237
2005/07/11,277000,128200,297355,313529,255654,45191,545923,470665,109908
2005/07/12,338000,142400,369717,392702,275179,43572,526127,492880,120713
2005/07/13,265000,153200,368617,422010,303502,52594,462433,500515,132255
2005/07/14,358000,157600,446644,457612,345964,77533,383031,495640,145045
2005/07/15,390800,158800,120953,472480,396923,88544,345946,484190,152728
2005/07/16,388000,166300,190165,495134,439156,78507,345946,451699,164600
2005/07/17,368000,153800,498241,524517,482747,68729,361081,360939,172648
2005/07/18,346000,139200,457309,538045,491256,68829,390963,333642,185534
2005/07/19,310000,121700,448138,493287,521000,72323,410842,341963,200627
2005/07/20,285000,106900,393702,426709,531177,76352,442838,351490,206200
2005/07/21,295000,104700,368541,388888,497616,981730,475479,375650,206200
2005/07/22,303000,99500,334468,374833,460789,100940,512852,395857,206200
2005/07/23,312000,100700,356801,381294,422316,100940,548147,413950,194895
2005/07/24,313000,100600,368467,385108,409105,96349,548147,486755,188350
2005/07/25,276000,94300,356301,396203,391502,86348,525282,508427,222976
2005/07/26,255000,86200,335250,368056,377407,93995,503655,508937,222976
2005/07/27,258000,82800,298502,318199,385745,98294,481933,490402,234431
2005/07/28,266000,83300,819887,369139,369670,87839,454696,481500,244277
2005/07/29,268000,80500,319887,348157,329648,87634,444449,471560,252623
2005/07/30,264000,77100,356801,348157,343498,83956,435088,434343,252623
2005/07/31,283000,76000,330650,369042,353245,75011,413601,440826,259476
2005/08/01,282000,73000,335750,359761,358763,64919,399468,414611,265816
2005/08/02,292000,69400,336250,362756,358709,58949,367491,400070,266212
2005/08/03,274000,67300,320387,371176,349037,65034,370652,397944,278098
2005/08/04,279000,64800,331105,356759,356214,60755,366844,397944,290188
2005/08/05,308000,64600,336250,344967,356214,60855,359833,357700,296798
2005/08/06,318000,66500,57801,365977,345781,54086,356794,350321,300953
2005/08/07,283000,68000,46905,395983,341305,54086,351546,340425,300753
2005/08/08,270000,76500,68917,400211,355895,54086,351214,333273,308283
2005/08/09,243000,65900,336550,374955,383120,54086,350490,326880,310163
2005/08/10,210000,56700,320787,358048,383120,54086,351109,322960,310443
2005/08/11,175000,49200,281254,267792,384489,64758,352563,321760,310443
2005/08/12,180000,47000,206122,212200,376752,66792,358148,322602,310495
2005/08/13,170000,50200,206122,225536,345485,79209,362844,322493,310495
2005/08/14,182000,49800,225664,217616,191221,79209,373554,323239,310366
2005/08/15,196000,46800,205664,201620,180771,61702,353879,325347,303189
2005/08/16,201000,44400,82912,216094,198158,61702,365300,325482,302909
2005/08/17,86700,47700,206122,237213,189731,39076,240917,322005,302909
2005/08/18,70600,48100,252830,258469,168448,32942,203940,315636,295044
2005/08/19,73800,44900,225664,270356,175010,38028,169284,257669,291412
2005/08/20,67100,43100,47329,263837,224181,34651,180572,213810,288995
2005/08/21,71000,42900,232912,242038,227804,35491,205298,156816,288855
2005/08/22,68000,40700,232912,236444,241282,35491,203292,149892,268088
2005/08/23,64000,39800,191130,221701,221864,44622,209616,168007,201056
2005/08/24,58800,36100,191130,211000,204495,32800,209097,170628,133890
2005/08/25,56500,39000,79187,219872,197710,42461,205343,172140,121976
2005/08/26,58100,37800,78937,212279,194840,35262,204728,173016,121976
2005/08/27,72796,38000,231712,230687,179660,31360,193788,173005,114682
2005/08/28,55000,36400,201302,230629,180364,28143,172876,170335,112482
2005/08/29,46100,34400,190630,202424,203146,25377,166388,164024,112482
2005/08/30,48000,33900,179187,233008,203194,22453,170883,140294,104650
2005/08/31,44500,31900,179187,201518,202812,22453,177492,134035,99026
2005/09/01,113000,29500,155304,185639,174094,25578,177092,135172,89792
2005/09/02,121000,28200,147827,182993,158920,22486,167349,135082,86419
2005/09/03,129000,28400,167079,161769,153407,22318,159811,134502,76513
2005/09/04,142000,29300,191130,185618,153407,19553,142688,129585,75005
2005/09/05,144000,28500,206122,185651,145430,18595,125350,114010,74865
2005/09/06,151000,28500,191130,17067,151427,18595,125312,102055,74865
2005/09/07,171000,31800,191130,96578,158600,16537,118666,96615,72736
2005/09/08,181000,34700,202352,176088,139138,16537,118666,90959,64633
2005/09/09,180000,33600,191130,172072,135278,16567,119521,90269,61813
2005/09/10,179000,62800,191130,172124,138585,15362,142525,95103,50458
2005/09/11,160000,37000,202352,233758,140500,16467,119550,113042,47539
2005/09/12,152000,36000,225664,239450,143867,16567,112934,103248,44468
2005/09/13,117000,31800,202352,218340,165179,17570,113972,91359,36747
2005/09/14,103000,27800,155204,183681,205445,21497,117162,91659,46903
2005/09/15,100000,26000,147827,163864,171604,24664,144085,92955,51548
2005/09/16,98400,25500,167079,164455,141416,22708,170692,96658,50412
2005/09/17,96000,25900,155304,164398,128493,22528,160106,128957,41675
2005/09/18,95000,26200,131401,167853,128993,21630,135995,133213,39623
2005/09/19,108000,26900,147827,164197,131311,11903,119356,119970,39136
2005/09/20,105000,25700,155304,164511,131311,17946,107822,101626,58798
2005/09/21,91000,35300,147827,159599,131411,17946,104206,99819,66185
2005/09/22,81000,23600,131401,159496,127225,16829,104501,82732,76797
2005/09/23,86000,22900,155304,156311,124343,16829,104368,82521,73716
2005/09/24,76000,21300,147827,156821,124343,16829,100945,80708,68082
2005/09/25,71000,22200,147827,132725,124343,16879,94980,75390,60662
2005/09/26,72000,20600,147827,130721,124342,16879,94530,74117,52295
2005/09/27,67000,20300,11243,128717,114181,17079,93716,71250,49641
2005/09/28,64000,20800,113243,127753,97356,17129,94368,71490,38369
2005/09/29,60100,19300,131243,130682,97356,16270,93981,73912,31035
2005/09/30,57000,19400,120339,128231,97356,14225,89081,76972,27929
2005/10/01,55900,17800,112643,127767,96078,14225,77591,76702,0
2005/10/02,54400,17700,119339,110948,96078,14017,77591,68019,0
2005/10/03,54600,17000,77953,72303,73531,13020,74833,63935,0
2005/10/04,54600,16900,66632,74198,81803,12743,73993,90738,0
2005/10/05,55300,16700,89664,88239,81803,12336,72365,60814,0
2005/10/06,53400,19000,78677,91581,80048,10951,57768,62629,0
2005/10/07,49300,17600,66632,103315,80048,9909,65199,52789,0
2005/10/08,47000,17600,66632,91992,80048,8554,65199,51323,0
2005/10/09,46800,17800,77303,65656,6384,10409,63071,54985,0
2005/10/10,46500,18100,66632,55127,65005,8553,63071,53526,0
2005/10/11,48100,18300,66632,60952,58905,8553,49892,51945,0
2005/10/12,49000,17800,66632,66913,57905,8793,49892,51604,0
2005/10/13,49100,18200,66632,64106,55275,6312,49892,50974,0
2005/10/14,45400,17900,60611,64638,55275,6312,58349,48816,0
2005/10/15,43700,16900,78677,67983,55007,6312,58349,48716,0
2005/10/16,45000,18300,66632,63970,55005,7133,54892,49990,0
2005/10/17,45000,19500,89664,46760,55005,7133,56349,50057,0
2005/10/18,41000,19600,60611,54088,52357,11902,56349,47897,0
2005/10/19,42300,18300,54474,47548,50610,13315,54388,47880,0
2005/10/20,37400,16700,66632,51481,50153,11902,54388,47380,0
2005/10/21,32400,15900,54474,50425,47009,10363,56783,45905,0
2005/10/22,32900,21550,42237,34231,45269,9866,56783,48621,0
2005/10/23,35600,16600,60611,31836,43650,8208,49986,46998,0
2005/10/24,32600,15300,66632,37505,44038,7133,47085,44990,0
2005/10/25,31800,15400,78677,32880,41337,8207,45664,42335,0
2005/10/26,33000,15700,78677,32004,37271,9023,43045,40783,0
2005/10/27,36700,16400,87186.93333,35388,36874,9023,42136,40528,0
2005/10/28,38300,15300,93939.9619,53746,39195,8702,41095,34974,0
2005/10/29,35300,14200,100692.9905,64665,40384,6487,38423,34051,0
2005/10/30,32200,15400,107446.019,57344,47293,6487,36081,33091,0
2005/10/31,31600,13600,114199.0476,61000,48150,6487,35464,30653,0
2005/11/01,31400,13300,66932,58041,43150,10000,35466,28244,8595
2005/11/02,31100,13600,90264,53863,46205,8826,38027,27365,8595
2005/11/03,33500,13600,79277,66824,44205,7964,32610,29015,8595
2005/11/04,32400,13900,67232,64607,48033,7964,33314,31496,8595
2005/11/05,31200,14000,79277,57698,48033,7181,34266,26245,7950
2005/11/06,33000,13900,90264,64867,48033,6798,34266,26950,7945
2005/11/07,30400,14200,68132,66434,48807,9152,32900,27850,7060
2005/11/08,30400,14400,79277,78428,49129,8488,37046,27850,7035
2005/11/09,30100,13500,90264,76354,42774,8114,37046,27850,6975
2005/11/10,30500,13000,77903,78912,43437,7832,37046,30580,6975
2005/11/11,20200,11300,67232,75147,50152,7392,37416,30580,6720
2005/11/12,32200,11200,90264,76114,52023,8416,33574,30630,6720
2005/11/13,30800,12300,79277,69837,49354,9502,31288,31338,6720
2005/11/14,31300,13000,85300,75191,46831,9452,32574,27930,6720
2005/11/15,31300,11700,90264,78700,47555,9566,34840,25905,6720
2005/11/16,31100,11100,90264,81200,47479,9365,34840,26962,5920
2005/11/17,30300,11400,85300,92314,54560,9040,33275,29850,5905
2005/11/18,27300,10600,90264,87981,55177,9065,33275,28742,5825
2005/11/19,27300,12400,79277,90721,59624,8738,36180,28244,5950
2005/11/20,27300,11500,85300,84480,59255,9289,36180,28274,6200
2005/11/21,27900,11000,67232,91126,59662,9648,38934,28274,6200
2005/11/22,27400,10900,90264,88579,61133,9332,38934,29584,5950
2005/11/23,27400,10300,77903,88633,59854,9465,40837,32230,5950
2005/11/24,27200,11000,97223,87540,59854,11161,39097,32925,5725
2005/11/25,27000,10900,90264,89726,59854,11350,39097,34140,5050
2005/11/26,26800,11200,97223,77699,59854,11810,39097,32121,4895
2005/11/27,26800,11800,85261,102864,59854,12713,39309,32064,4855
2005/11/28,26800,11800,97285,88795,59706,13557,39309,29836,5105
2005/11/29,26700,13600,90225,90190,59372,14007,38039,29706,5105
2005/11/30,26500,13300,85261,91585,59372,14007,38039,30796,4820
2005/12/01,26000,12000,90225,59627,59974,13661,38778,31643,4920
2005/12/02,25500,11500,77864,87477,59080,13561,38770,32353,4710
2005/12/03,25200,11300,85261,78633,54788,14016,38177,32841,4740
2005/12/04,22800,12000,79211,66889,50135,13036,38177,32841,4740
2005/12/05,22000,11600,68206,73867,50173,14016,40318,33236,4685
2005/12/06,21300,10800,62079,74944,50173,14603,38252,34316,4185
2005/12/07,21000,10500,56689,71588,50740,13991,36127,34901,4075
2005/12/08,26500,10600,62079,20240,46480,13111,34944,33381,4055
2005/12/09,26300,10500,68206,56420,44078,13111,34944,31606,4055
2005/12/10,26000,10200,56689,45400,44078,9743,33497,29997,3985
2005/12/11,23100,10600,55008,52675,45228,9993,32361,29625,3745
2005/12/12,20900,9940,44772,52095,45228,8176,33116,29607,3725
2005/12/13,21200,9400,56689,46515,26735,8176,34186,27677,3765
2005/12/14,21100,10300,48781,46687,25264,9993,35549,27941,3625
2005/12/15,21900,8900,42759,44939,29659,9993,32602,28110,3495
2005/12/16,21900,8100,28781,51556,28219,9706,31429,29328,3235
2005/12/17,22300,10600,35824,46500,30326,9706,31429,29005,3185
2005/12/18,22100,11000,42759,46654,30106,9706,31752,27835,3025
2005/12/19,21900,9350,48781,46700,27760,7000,31752,26750,2732
2005/12/20,22100,9850,48781,43910,27760,7000,30348,26315,2595
2005/12/21,21900,9530,41991.86111,49039,26528,7000,29782,26240,2410
2005/12/22,22100,9610,42759,47767,26528,6188,29192,26240,2165
2005/12/23,22300,9300,54825,42364,26528,6188,28073,25770,1845
2005/12/24,22000,9260,48731,45200,25361,6188,27693,24900,1755
2005/12/25,21000,10000,35824,45354,25361,5429,26605,24305,1535
2005/12/26,18900,9160,54825,39820,25361,5429,26605,23300,5406
2005/12/27,17100,9090,35824,38393,25361,6188,28631,22585,5906
2005/12/28,17200,8770,42759,38366,24301,6188,25631,2295,5696
2005/12/29,17400,9300,35824,32600,24301,5429,25631,21455,5496
2005/12/30,17900,9080,42759,39975,20520,5429,25631,21455,5105
2005/12/31,17900,9440,42759,27948,21929,5429,25631,21455,4925
2006/01/01,22000,11370,28524,30146,18140,5429,25474,20745,4705
2006/01/02,24000,13300,33503,30818,16373,5429,24646,20745,4705
2006/01/03,23100,13000,48233,29809,15274,6188,23752,20745,3255
2006/01/04,23000,15700,42759,40009,16444,7300,22994,19650,2385
2006/01/05,20600,13900,38824,38705,15778,7300,19783,18520,2385
2006/01/06,20300,13700,42159,35995,15778,7300,18847,17215,2385
2006/01/07,20100,13600,33303,33607,15315,7666,18819,14526,2385
2006/01/08,19400,13700,39426.14286,32736,15383,8038,1307,13606,2385
2006/01/09,18700,12900,39574.61905,44319,15256,8333,19174,1216,2385
2006/01/10,17300,12700,39723.09524,34467,17233,7666,19209,11666,2385
2006/01/11,17000,13800,39871.57143,32185,17233,7666,19522,12350,2385
2006/01/12,17200,13300,40020.04762,29395,17233,9650,18996,12350,3600
2006/01/13,17400,13300,40168.52381,38663,17233,13392,19191,12600,6810
2006/01/14,17500,13800,40317,29844,17233,19172,20139,12350,8175
2006/01/15,16700,14000,27717,29844,16512,21309,21360,12350,8305
2006/01/16,17700,14000,15117,37452,16512,21506,26776,12050,8440
2006/01/17,24000,15700,2517,37319,16512,22948,28437,12650,8520
2006/01/18,29900,18300,36356,38247,16512,22948,28173,15150,8545
2006/01/19,24300,16800,36378,30498,16512,24282,28018,15700,8440
2006/01/20,20800,15000,38795,31000,16512,26955,28016,15150,8440
2006/01/21,19400,14700,31025,25696,16512,33383,28272,14900,8370
2006/01/22,17900,15100,33356,21596,16512,33383,29325,14700,8340
2006/01/23,16900,13700,38795,28025,16997,50580,30825,15025,8235
2006/01/24,16800,13700,36378,30024,17976,71523,33755,16150,9485
2006/01/25,16500,13200,45505,32814,17976,75215,36601,18550,9635
2006/01/26,16800,12900,38795,46347,18222,75215,44080,20950,9635
2006/01/27,17100,12200,36378,43819,18222,87533,44040,234,9785
2006/01/28,17500,7210,41505,42375,18222,62835,44059,30720,9810
2006/01/29,18500,13400,43828,36966,18222,62835,44435,33230,9815
2006/01/30,18000,12300,46826,39038,18222,56904,45456,37363,9575
2006/01/31,17700,13100,43828,39156,18466,56904,43430,38063,17605
2006/02/01,17200,13100,51618,41000,18466,55524,43765,39003,0
2006/02/02,17200,13400,43826,42844,18493,52664,46071,36097,0
2006/02/03,17900,13500,40826,45916,18493,51910,45932,36787,0
2006/02/04,18700,13000,41505,44263,18493,30862,45435,37734,0
2006/02/05,18700,13000,51618,33725,18493,31371,44619,32892,0
2006/02/06,18600,12100,46826,32979,17748,33205,42666,32797,0
2006/02/07,18500,13200,54479,31625,17748,34360,43568,30020,0
2006/02/08,20700,14200,43826,34397,19253,31921,46580,29070,0
2006/02/09,21500,14600,43826,39156,19253,28778,44776,32699,0
2006/02/10,21500,12900,46826,52062,19253,27595,44776,35169,0
2006/02/11,21200,13200,54479,48375,19283,26936,40291,33020,0
2006/02/12,21200,14100,43825,45667,19283,26350,39033,32130,0
2006/02/13,20900,12800,46826,44635,19283,26540,38112,32130,0
2006/02/14,19600,13700,51618,45828,19283,24851,36879,28710,0
2006/02/15,20700,14400,63521,38233,19916,23478,36649,28020,0
2006/02/16,23400,15400,54479,39528,20402,21882,36649,27080,0
2006/02/17,22600,16500,43826,38778,21388,21882,35221,27110,0
2006/02/18,21600,15500,51681,53429,21388,20454,34619,27110,0
2006/02/19,21100,14400,49002,48055,22041,23237,33699,26280,0
2006/02/20,23700,19200,29974,43217,24995,25638,33150,25535,0
2006/02/21,25600,17800,49802,48831,27223,26557,34717,25020,0
2006/02/22,25400,19000,61276,46035,27741,28431,37691,25015,0
2006/02/23,23200,17100,58331,51786,29043,28431,39048,26010,0
2006/02/24,22000,15200,64665,54767,25700,28431,42581,27030,0
2006/02/25,19900,14700,55604,54166,23260,27230,43675,29066,0
2006/02/26,22900,13900,73498,54166,24521,27230,42598,32010,0
2006/02/27,22200,23600,73823,54131,24887,23536,42598,33386,0
2006/02/28,37000,22000,57212,57210,37557,21208,42598,34310,0
2006/03/01,20300,18400,63840,60305,40094,11839,40797,32289,2275
2006/03/02,24700,17100,48568,59608,40003,8765,38620,31105,2235
2006/03/03,24500,16900,54590,57655,38706,8765,32492,30565,2085
2006/03/04,27000,15700,66502,55395,39361,11344,32230,28293,1935
2006/03/05,29500,14600,73555,54966,39339,10074,31354,27016,2040
2006/03/06,30400,15400,7519,53997,37160,8200,32994,25510,2070
2006/03/07,34400,10700,55417,52197,40869,10179,31388,24264,2070
2006/03/08,34500,13700,79586,51362,38364,8200,29418,24580,2360
2006/03/09,32800,16000,55417,54007,39000,8200,27782,25536,2565
2006/03/10,27500,15600,72134,64696,37573,9677,27782,22850,2165
2006/03/11,23700,15000,66116.71429,61631,38530,9177,27782,22015,2165
2006/03/12,20600,13000,66541,60571,38530,8200,27782,21250,1840
2006/03/13,20700,10900,63341.85714,52523,43464,8200,29032,20385,1940
2006/03/14,20000,16400,61802.82857,38232,44007,8200,30322,20385,2395
2006/03/15,20500,16100,29734,29734,41297,8200,29238,21010,2150
2006/03/16,20800,17600,22990,33904,38845,8200,27835,22026,1940
2006/03/17,20300,17300,34617,25640,28016,8200,29220,21773,2355
2006/03/18,19000,16800,28595,31000,23080,8200,30338,21773,2190
2006/03/19,18600,14300,34617,31514,23080,8200,30338,21000,2190
2006/03/20,19100,14000,37549,28132,23080,8200,28015,21000,2030
2006/03/21,18300,13800,16135,25605,23984,8200,25548,21449,2030
2006/03/22,18800,16000,22432,24992,23503,3200,24188,20630,2030
2006/03/23,18900,17600,22994,28673,25036,3200,22893,19370,2050
2006/03/24,19100,15800,22432,25177,24065,3200,22848,18750,2080
2006/03/25,18700,14500,19135,28000,24065,3200,22593,17990,2080
2006/03/26,18300,12300,27994,25588,22439,3200,23558,18640,2035
